"651","1","241","1996-05-10 00:40:24"
"652","50","1657","2002-10-18 07:48:22"
"653","48","1823","1992-05-04 13:06:15"
"654","64","934","1981-06-27 20:31:39"
"655","75","1447","2020-12-10 13:41:01"
"656","76","1465","1970-06-25 13:05:16"
"657","79","1194","1992-03-05 09:26:12"
"658","57","808","1984-09-07 17:07:54"
"659","84","84","2003-09-20 23:03:10"
"660","21","1596","1984-07-09 03:14:20"
"661","23","1122","2003-03-14 16:52:58"
"662","9","1505","1976-04-17 09:31:59"
"663","56","150","2011-11-02 12:38:49"
"664","33","738","1981-10-12 02:52:21"
"665","37","1119","2019-02-19 08:08:32"
"666","34","153","1975-06-30 09:33:13"
"667","16","512","1970-05-05 17:48:59"
"668","48","1009","1975-05-09 08:49:52"
"669","74","224","2017-03-01 12:52:42"
"670","16","201","1977-01-08 00:37:56"
"671","53","249","2009-02-03 14:00:23"
"672","11","1511","2005-09-27 01:19:55"
"673","20","201","1981-01-01 14:48:24"
"674","74","844","1979-05-31 07:44:42"
"675","3","1663","2018-05-18 22:26:40"
"676","29","282","2009-06-08 04:13:43"
"677","38","1129","2014-12-19 00:42:51"
"678","65","657","1996-11-16 11:21:12"
"679","27","378","2014-01-26 16:18:38"
"680","22","998","2023-02-03 09:13:37"
"681","43","497","1996-12-27 19:04:04"
"682","83","441","1974-12-05 18:40:56"
"683","1","1161","2011-05-29 16:21:37"
"684","42","1140","1996-01-20 00:53:11"
"685","36","1597","2001-10-06 10:36:45"
"686","88","402","1977-12-18 14:55:03"
"687","70","1552","2014-06-03 17:39:50"
"688","88","201","1998-01-16 04:57:03"
"689","43","567","2005-02-03 22:23:46"
"690","42","624","1981-04-26 23:01:14"
"691","40","16","1971-08-02 09:01:30"
"692","60","133","2017-03-13 05:47:21"
"693","76","890","1991-03-18 00:29:35"
"694","45","1431","1994-07-09 09:50:44"
"695","13","1838","2018-04-22 21:34:07"
"696","9","725","1997-02-13 02:57:06"
"697","52","330","1974-09-10 08:16:41"
"698","15","1355","1985-04-08 00:51:50"
"699","52","523","2012-10-09 13:11:55"
"700","59","1845","1986-11-11 01:50:41"
"701","35","1960","1985-12-06 17:21:07"
"702","29","204","1970-05-04 19:17:40"
"703","51","992","1994-01-05 02:29:51"
"704","98","1460","2013-02-14 19:57:08"
"705","11","92","2023-03-13 05:02:50"
"706","36","137","1988-06-10 22:05:00"
"707","61","1511","1980-01-08 17:27:04"
"708","65","1790","2014-10-27 06:03:08"
"709","33","367","1974-01-15 03:03:38"
"710","38","202","1984-08-25 07:49:23"
"711","18","88","1975-09-06 00:02:37"
"712","58","1733","1997-03-11 03:05:18"
"713","37","1064","1986-01-20 02:55:14"
"714","89","1182","2002-07-27 10:36:52"
"715","66","476","2018-08-06 20:29:43"
"716","4","1295","2004-09-02 05:19:45"
"717","66","1066","2018-10-15 14:42:59"
"718","67","1847","2020-10-23 17:30:18"
"719","21","978","2001-10-20 23:30:53"
"720","13","2","1978-03-16 18:48:46"
"721","67","962","1991-12-30 01:25:28"
"722","4","453","2012-07-13 20:12:45"
"723","19","785","2008-09-27 04:43:10"
"724","42","332","2003-05-12 01:54:41"
"725","71","1047","2014-04-05 02:20:13"
"726","88","526","2021-02-10 21:43:37"
"727","38","1268","2009-10-02 15:05:53"
"728","9","71","2013-12-17 12:56:02"
"729","24","1800","1987-05-04 12:28:12"
"730","21","733","1976-11-07 08:08:57"
"731","85","821","2007-12-10 15:46:01"
"732","84","375","1977-05-19 02:17:56"
"733","28","512","2004-02-04 20:36:39"
"734","12","1652","2017-05-07 07:41:45"
"735","61","1814","2000-10-15 05:46:46"
"736","17","1845","1998-03-21 06:24:09"
"737","55","47","2006-12-06 23:14:39"
"738","55","581","1999-04-14 04:30:15"
"739","94","1076","2000-04-19 23:28:23"
"740","99","107","2006-01-13 20:56:23"
"741","22","145","1994-08-23 04:12:51"
"742","97","780","2023-09-02 13:40:26"
"743","75","140","1970-03-25 01:25:33"
"744","45","284","1976-12-21 03:10:42"
"745","19","718","1991-08-19 13:28:25"
"746","80","1003","2010-11-12 04:47:47"
"747","60","125","1998-06-08 04:29:56"
"748","73","1571","2006-10-13 01:19:54"
"749","93","483","1972-05-04 22:51:20"
"750","48","722","2014-01-18 08:56:32"
"751","54","703","2002-12-20 07:21:33"
"752","36","435","2007-11-28 22:23:52"
"753","76","1879","2016-06-26 20:38:35"
"754","49","1596","1993-03-19 15:01:52"
"755","67","318","2017-10-27 08:02:41"
"756","16","1879","1982-11-03 22:03:01"
"757","34","248","1991-06-01 20:03:14"
"758","61","4","2022-12-23 19:37:46"
"759","19","977","1991-12-12 01:31:11"
"760","29","930","1987-08-15 21:58:00"
"761","76","953","1975-09-17 12:21:30"
"762","67","1590","2015-04-07 17:02:48"
"763","72","184","2018-06-06 20:35:08"
"764","92","1834","1991-06-22 03:32:42"
"765","12","1892","1993-09-24 03:42:26"
"766","64","1418","2009-09-30 14:01:46"
"767","58","103","2005-03-26 22:32:41"
"768","24","1161","2015-12-10 08:36:20"
"769","23","699","2005-07-27 09:00:00"
"770","91","1692","2021-05-27 12:21:08"
"771","85","558","2006-12-28 09:36:43"
"772","41","1652","1999-01-20 01:30:56"
"773","34","1434","2016-09-24 18:14:51"
"774","84","486","2001-09-21 16:26:06"
"775","12","681","1981-06-21 16:27:29"
"776","45","120","2020-12-11 21:36:46"
"777","99","916","2016-12-24 11:43:04"
"778","52","208","2006-07-26 23:58:03"
"779","49","62","1995-08-26 13:22:51"
"780","42","1069","1983-12-16 07:23:54"
"781","3","467","1980-01-26 05:01:23"
"782","13","934","1983-03-23 11:26:55"
"783","64","674","1970-12-22 22:13:59"
"784","54","10","1995-11-26 09:29:51"
"785","77","508","1975-10-10 08:42:49"
"786","3","1636","2022-01-17 00:20:55"
"787","98","801","2019-02-21 09:11:00"
"788","30","1295","2005-05-05 21:58:48"
"789","19","1302","1990-11-18 20:18:17"
"790","23","1582","2001-01-25 01:25:16"
"791","11","1616","1972-10-21 21:14:55"
"792","80","811","1998-02-06 22:38:49"
"793","75","1310","1979-05-27 15:39:34"
"794","67","242","2004-12-27 15:02:35"
"795","44","1825","2014-05-12 23:41:03"
"796","38","1262","2014-01-01 18:07:29"
"797","13","417","1991-07-13 00:22:08"
"798","72","165","1986-10-06 22:19:37"
"799","76","1896","2012-05-05 15:15:38"
"800","43","545","2021-08-28 10:55:22"
"801","95","21","1975-09-07 20:54:50"
"802","16","16","1974-07-19 01:43:43"
"803","78","443","2002-06-03 14:02:19"
"804","3","267","2011-01-10 14:33:15"
"805","85","1251","1994-01-07 07:01:28"
"806","23","1524","1995-01-15 17:00:29"
"807","12","338","1990-05-13 16:38:57"
"808","17","1740","1990-01-26 15:52:37"
"809","9","1672","1981-06-27 20:25:21"
"810","65","210","1974-05-31 23:01:35"
"811","58","931","1986-03-23 12:21:43"
"812","19","249","2001-08-01 18:39:02"
"813","62","1888","2021-05-29 16:19:16"
"814","48","1522","1971-12-09 03:16:42"
"815","26","468","1972-09-26 23:51:23"
"816","71","452","2020-04-13 02:57:14"
"817","19","1512","2008-03-31 02:35:18"
"818","50","1973","2018-12-31 07:57:08"
"819","14","1834","2020-04-07 07:45:56"
"820","43","709","1984-09-29 20:46:36"
"821","96","1450","2017-03-26 02:34:55"
"822","37","1771","2013-02-12 03:46:07"
"823","68","1003","2012-04-27 15:44:23"
"824","79","968","1978-04-17 20:20:57"
"825","19","1324","2009-05-24 04:47:23"
"826","41","1605","1973-06-14 08:04:46"
"827","71","21","1982-10-30 17:10:16"
"828","42","807","1990-07-21 07:29:21"
"829","82","474","1980-11-30 05:01:44"
"830","41","1221","1972-04-18 02:07:08"
"831","2","436","1983-06-25 14:48:00"
"832","4","1736","2008-10-22 10:41:21"
"833","31","1171","2013-12-04 22:58:00"
"834","91","1141","2020-09-06 03:52:41"
"835","38","478","1992-12-03 10:52:35"
"836","89","396","1975-04-24 13:03:21"
"837","69","513","2009-07-12 19:31:15"
"838","38","1823","1983-01-29 04:16:52"
"839","74","446","2011-08-27 18:38:34"
"840","66","312","1999-03-13 11:28:41"
"841","6","574","1980-09-04 02:53:41"
"842","31","1719","2010-12-14 22:59:31"
"843","87","1403","2023-10-21 20:36:41"
"844","41","697","1988-01-05 13:44:40"
"845","84","1525","1995-01-01 09:50:54"
"846","23","714","1993-06-28 14:53:10"
"847","79","1450","1989-04-06 07:08:01"
"848","7","1170","1977-08-06 22:10:45"
"849","63","1335","2022-12-15 15:08:07"
"850","33","1094","1976-02-09 12:02:57"
"851","81","980","2021-12-24 20:15:18"
"852","17","1692","2014-10-12 07:24:58"
"853","20","1076","1974-06-26 12:59:32"
"854","28","1568","2003-10-13 07:37:44"
"855","33","1690","2008-10-09 01:14:49"
"856","59","63","2006-11-21 23:52:56"
"857","5","1157","1998-02-28 14:13:15"
"858","90","1447","2005-09-02 03:05:49"
"859","6","857","2000-03-25 06:28:11"
"860","0","247","1981-10-05 22:04:11"
"861","16","1665","1975-01-06 02:39:14"
"862","3","240","1970-03-29 01:01:19"
"863","72","1418","2017-12-03 15:22:58"
"864","36","484","1993-01-07 10:55:39"
"865","12","59","2009-12-03 15:28:02"
"866","53","80","2011-04-16 01:35:11"
"867","59","1674","2018-10-08 12:46:23"
"868","55","1838","2016-07-28 18:04:55"
"869","27","420","2009-10-22 03:55:32"
"870","3","1879","2017-04-06 17:28:47"
"871","48","1203","1987-02-16 10:27:13"
"872","45","1711","1987-07-04 04:36:33"
"873","72","1139","1972-12-19 12:10:22"
"874","27","1967","1976-02-16 17:37:40"
"875","46","468","2013-02-11 23:32:04"
"876","77","1763","2007-10-30 13:50:15"
"877","2","1280","2014-04-22 07:46:05"
"878","78","385","1993-10-17 19:09:39"
"879","4","252","1980-12-07 06:48:02"
"880","36","1550","2016-10-11 17:04:52"
"881","14","1385","1981-04-21 23:46:14"
"882","22","511","1980-06-30 07:09:45"
"883","76","1195","2013-07-22 23:59:44"
"884","67","205","1972-11-02 06:05:18"
"885","29","831","1995-05-06 20:17:23"
"886","83","512","2001-11-21 19:09:58"
"887","2","1630","1974-12-12 04:15:27"
"888","15","1511","1998-08-08 02:07:29"
"889","23","584","1986-07-14 23:35:54"
"890","92","1041","1979-12-16 14:06:51"
"891","19","890","1981-10-04 18:08:50"
"892","67","1908","2015-03-13 11:47:22"
"893","32","864","1984-06-21 02:28:09"
"894","15","549","2003-05-23 16:49:16"
"895","46","1278","1975-04-25 05:22:28"
"896","11","1320","2021-06-13 08:17:47"
"897","5","528","2021-08-26 19:08:22"
"898","1","291","2006-11-07 07:01:22"
"899","74","1421","2023-04-16 19:53:57"
"900","58","1735","2006-07-08 00:13:17"
"901","19","437","1987-01-29 01:57:38"
"902","74","282","2007-12-26 20:35:37"
"903","52","1807","1990-02-19 23:55:59"
"904","55","193","2006-08-18 23:21:23"
"905","56","145","1991-12-25 01:35:29"
"906","0","1431","1983-11-12 03:03:10"
"907","83","1264","1978-05-26 00:29:49"
"908","16","404","2006-12-27 22:32:08"
"909","32","553","1970-11-02 07:20:57"
"910","57","233","2018-02-22 11:17:37"
"911","92","566","1976-08-26 00:12:46"
"912","45","1935","1981-05-21 06:02:45"
"913","25","333","1999-04-10 01:20:52"
"914","68","676","1984-08-19 13:57:31"
"915","12","934","1972-06-13 11:19:08"
"916","77","1021","2008-02-23 01:43:18"
"917","27","1684","1984-04-25 03:05:21"
"918","68","596","1989-06-03 21:49:19"
"919","2","277","2011-10-05 18:13:12"
"920","59","1572","1996-01-30 23:30:44"
"921","19","1278","1970-11-18 13:06:51"
"922","77","276","2014-10-11 17:48:30"
"923","15","689","1983-05-02 09:58:36"
"924","76","581","2015-06-03 16:32:13"
"925","34","21","1978-12-03 11:13:53"
"926","56","662","1985-02-28 17:21:30"
"927","99","315","1999-06-30 05:42:46"
"928","96","1412","1988-05-26 03:07:47"
"929","53","934","1973-12-31 05:54:03"
"930","73","1183","2011-11-15 13:45:15"
"931","20","680","2000-04-13 18:41:39"
"932","79","51","1991-10-28 08:43:22"
"933","98","812","1989-04-19 08:02:27"
"934","27","472","2001-09-21 18:20:01"
"935","54","673","2013-09-08 16:05:40"
"936","78","581","2003-12-27 02:39:45"
"937","84","677","2008-08-23 10:08:56"
"938","11","1162","1996-05-10 08:13:45"
"939","51","1477","1992-07-19 16:44:33"
"940","86","588","1993-06-06 18:40:14"
"941","37","1053","2002-10-13 02:14:24"
"942","49","841","1997-01-09 18:17:30"
"943","60","1281","1991-11-12 19:05:55"
"944","84","669","2019-08-08 12:58:14"
"945","36","1248","2016-07-10 04:25:25"
"946","20","897","1991-05-17 09:41:26"
"947","61","492","1990-07-19 21:27:49"
"948","67","410","1981-12-08 09:14:45"
"949","33","1623","1982-03-27 22:16:01"
"950","18","94","2023-07-05 23:24:26"
"951","80","266","2010-02-26 08:32:14"
"952","4","1286","2016-07-19 11:41:55"
"953","79","1597","1971-05-02 17:50:46"
"954","61","1411","1975-11-15 04:07:31"
"955","57","1790","1983-04-19 19:20:15"
"956","80","55","2000-05-26 20:43:42"
"957","98","528","1981-07-28 20:42:13"
"958","69","1238","1995-12-24 21:53:07"
"959","85","562","1971-07-17 22:01:42"
"960","57","1406","2020-09-14 18:30:56"
"961","66","262","2012-08-13 13:36:49"
"962","81","1959","1986-07-06 02:50:10"
"963","1","777","2015-02-03 06:12:53"
"964","79","724","1990-09-29 20:35:13"
"965","58","1044","1996-11-29 12:40:08"
"966","49","457","1987-04-27 12:03:27"
"967","18","1905","2004-02-27 19:29:34"
"968","59","1986","1990-04-30 12:16:02"
"969","7","234","1986-06-11 19:17:12"
"970","31","225","2008-01-06 03:09:23"
"971","43","1549","1986-05-06 09:40:58"
"972","99","483","1997-08-10 16:36:51"
"973","41","1324","1996-04-11 04:28:24"
"974","15","681","2021-06-09 04:04:20"
"975","42","816","1994-02-13 02:35:14"
"976","34","153","1980-12-28 15:30:07"
"977","95","293","2015-12-23 11:44:51"
"978","67","435","1980-12-01 09:04:52"
"979","63","134","2013-09-02 09:02:01"
"980","84","666","2016-11-11 19:53:45"
"981","93","1129","2001-03-02 05:51:19"
"982","98","231","1970-06-23 20:54:12"
"983","13","1651","2002-08-25 14:52:33"
"984","25","1172","1990-04-20 12:44:14"
"985","46","475","1979-03-14 10:39:41"
"986","96","594","1991-07-20 01:58:21"
"987","37","1687","2019-12-05 17:53:09"
"988","24","722","1982-06-20 12:17:28"
"989","79","1836","1978-07-02 04:36:01"
"990","69","1414","1991-06-15 13:03:23"
"991","28","1914","1979-12-25 07:34:47"
"992","90","204","1988-08-20 22:33:26"
"993","82","1511","2004-01-06 03:30:21"
"994","14","1692","2016-05-13 12:55:52"
"995","19","1458","1970-09-06 02:05:16"
"996","53","1846","2001-06-28 18:02:35"
"997","15","1264","1999-06-22 12:46:14"
"998","2","1411","1975-11-16 10:04:55"
"999","60","1274","1975-12-06 07:53:42"
"1000","18","75","2001-05-20 18:47:50"
"1001","35","1024","1994-02-22 05:26:30"
"1002","44","673","2013-01-20 20:21:09"
"1003","0","75","1973-03-16 11:38:34"
"1004","68","1168","2011-01-19 12:12:33"
"1005","75","465","1975-06-11 14:01:50"
"1006","65","1309","2001-09-26 06:32:18"
"1007","74","1878","1999-12-04 03:19:45"
"1008","74","1887","2001-02-16 17:20:14"
"1009","33","269","2013-08-09 08:26:04"
"1010","96","100","1996-06-07 17:17:50"
"1011","73","1251","1992-06-01 05:46:02"
"1012","11","1138","2019-10-16 04:16:27"
"1013","67","115","1972-11-10 13:37:51"
"1014","71","457","2009-09-14 22:19:51"
"1015","63","432","2009-10-09 13:10:03"
"1016","97","94","1984-12-04 14:14:30"
"1017","79","7","1981-03-30 12:44:55"
"1018","25","742","2005-03-10 12:23:02"
"1019","25","762","1975-04-05 04:17:24"
"1020","85","1321","1989-07-15 23:22:42"
"1021","67","18","1971-09-26 23:13:56"
"1022","16","1757","1977-03-19 12:07:17"
"1023","2","987","1984-02-05 15:37:59"
"1024","91","167","1972-12-08 04:09:46"
"1025","72","89","2006-09-09 12:37:20"
"1026","44","1272","1992-10-15 17:41:29"
"1027","54","810","1995-03-07 00:55:43"
"1028","93","962","1976-11-14 09:35:24"
"1029","66","1172","2013-02-16 15:48:49"
"1030","88","808","1984-12-20 12:21:11"
"1031","52","1183","2018-10-10 19:05:23"
"1032","74","1433","1991-09-12 07:04:31"
"1033","64","1595","1977-02-20 23:05:18"
"1034","73","1305","2002-09-06 10:57:16"
"1035","34","69","1990-02-06 09:17:12"
"1036","8","430","1985-03-14 08:31:49"
"1037","26","1624","2003-02-03 13:06:00"
"1038","80","18","1971-03-22 21:39:12"
"1039","80","1042","1972-07-01 19:26:21"
"1040","21","470","1973-09-11 11:28:10"
"1041","56","904","1980-03-22 02:25:31"
"1042","16","589","2002-02-17 13:48:24"
"1043","84","1437","1990-12-04 00:50:20"
"1044","74","979","1975-02-15 14:19:15"
"1045","93","651","1989-12-04 19:31:02"
"1046","87","1197","2008-11-24 12:59:19"
"1047","61","363","2017-12-05 03:50:28"
"1048","68","991","2009-10-27 22:38:57"
"1049","89","950","1986-07-12 14:44:14"
"1050","98","1335","2014-01-03 07:19:35"
"1051","29","1213","1974-07-27 21:15:46"
"1052","41","1588","1984-04-26 03:58:31"
"1053","85","1664","1974-11-07 18:15:49"
"1054","69","672","1977-09-19 18:05:19"
"1055","29","827","2017-10-06 07:14:03"
"1056","31","1565","2021-12-21 16:29:41"
"1057","95","1724","1992-12-29 15:31:06"
"1058","83","1345","1992-03-23 11:35:52"
"1059","58","1034","1994-03-03 15:48:24"
"1060","39","301","2004-11-28 11:28:20"
"1061","90","1892","1977-08-11 11:58:00"
"1062","36","1901","2000-10-13 14:14:20"
"1063","11","88","2013-04-25 03:14:03"
"1064","33","572","2010-09-04 18:15:31"
"1065","13","316","1971-02-07 21:24:07"
"1066","91","1549","2005-05-31 04:08:57"
"1067","59","553","2016-06-07 17:14:26"
"1068","24","1263","1976-08-25 11:02:22"
"1069","97","1973","2013-11-21 15:14:33"
"1070","96","806","1992-06-17 23:59:15"
"1071","6","1538","2015-12-18 18:18:24"
"1072","98","1548","1978-02-11 21:25:19"
"1073","65","343","1984-01-02 05:17:10"
"1074","59","651","2020-08-21 01:54:15"
"1075","95","724","2010-06-28 03:52:45"
"1076","87","734","2016-11-01 19:01:55"
"1077","44","663","1975-04-07 19:19:27"
"1078","35","923","2013-06-12 07:05:33"
"1079","59","938","1975-11-10 10:00:27"
"1080","4","764","2022-10-18 06:41:31"
"1081","45","231","2007-07-14 19:45:24"
"1082","41","737","2007-08-10 08:55:46"
"1083","41","16","1972-10-09 10:24:18"
"1084","11","536","2007-02-03 11:57:56"
"1085","47","520","1991-09-12 22:39:10"
"1086","83","1890","1986-01-08 16:45:44"
"1087","5","453","1992-10-16 11:40:19"
"1088","15","1804","1993-11-22 02:24:51"
"1089","44","651","1988-02-01 21:19:09"
"1090","30","904","1973-09-05 02:46:27"
"1091","89","1442","2015-12-24 16:10:12"
"1092","24","677","2001-11-07 12:38:23"
"1093","94","417","1999-02-21 23:58:15"
"1094","70","898","2000-06-22 02:17:11"
"1095","41","1162","2001-03-15 13:09:00"
"1096","8","791","1979-06-19 14:44:46"
"1097","38","1009","1997-03-04 09:01:26"
"1098","1","780","2021-03-05 15:52:03"
"1099","98","821","2019-11-16 13:53:19"
"1100","94","1501","2003-10-30 19:35:12"
"1101","32","1433","2014-12-12 13:31:16"
"1102","65","890","1980-05-02 05:15:03"
"1103","35","1343","1982-10-05 00:58:29"
"1104","59","216","2007-09-24 00:42:38"
"1105","15","1613","2023-11-10 01:32:41"
"1106","90","1515","1976-03-29 16:31:51"
"1107","11","1203","1971-10-18 20:20:26"
"1108","93","561","2001-02-10 13:29:56"
"1109","56","191","2016-02-24 10:35:03"
"1110","56","1913","2023-03-09 00:27:43"
"1111","38","996","1990-11-17 10:27:35"
"1112","92","267","1975-10-29 12:01:24"
"1113","78","439","1990-10-30 11:31:16"
"1114","48","112","1998-07-04 21:04:21"
"1115","77","181","2011-11-21 18:36:36"
"1116","46","1536","1998-09-23 10:37:32"
"1117","80","641","2002-02-05 00:34:36"
"1118","76","1281","1975-11-30 20:34:00"
"1119","89","1740","1975-02-22 07:09:03"
"1120","33","1693","1992-08-09 06:44:14"
"1121","31","663","2012-08-07 02:07:17"
"1122","70","745","2013-01-08 12:28:23"
"1123","93","1853","2001-08-27 07:07:03"
"1124","62","903","1976-12-28 21:21:17"
"1125","50","402","2009-04-26 23:19:56"
"1126","46","615","1977-12-31 14:55:21"
"1127","80","416","1997-12-23 12:42:27"
"1128","30","1252","1970-11-07 14:43:41"
"1129","51","567","1984-07-18 07:44:33"
"1130","45","134","1993-07-31 13:25:40"
"1131","22","854","1978-11-19 15:54:58"
"1132","40","1780","1974-01-08 18:29:27"
"1133","67","1898","1975-05-17 18:50:43"
"1134","49","826","1984-10-05 17:45:19"
"1135","11","1119","2020-03-09 15:49:16"
"1136","64","563","2008-07-22 21:57:29"
"1137","95","187","2008-10-17 06:20:39"
"1138","71","569","1991-08-02 10:54:16"
"1139","22","1677","2010-06-10 10:44:24"
"1140","55","192","2015-07-14 14:59:42"
"1141","28","269","2009-05-14 10:29:10"
"1142","57","1320","1972-04-30 04:31:55"
"1143","91","363","2014-05-10 16:35:26"
"1144","77","1609","2004-12-18 04:55:40"
"1145","7","1375","1971-02-18 16:20:09"
"1146","80","1199","2010-06-19 11:20:48"
"1147","67","1527","1971-01-20 15:50:31"
"1148","82","756","1970-01-16 20:21:04"
"1149","18","1727","2023-03-23 02:21:05"
"1150","70","1989","1978-08-19 13:00:57"
"1151","1","875","1984-09-26 14:58:12"
"1152","5","1518","2019-05-30 06:18:12"
"1153","7","523","2008-03-28 11:53:46"
"1154","52","1829","1982-05-10 23:39:38"
"1155","29","770","1972-11-05 02:32:59"
"1156","65","538","2007-01-02 15:02:55"
"1157","96","1959","2006-08-20 16:23:19"
"1158","89","1963","1986-11-19 04:29:42"
"1159","23","1690","1975-01-07 12:16:54"
"1160","42","1416","2008-03-30 20:04:30"
"1161","27","1011","1985-08-24 11:48:10"
"1162","65","301","2015-09-20 01:00:13"
"1163","16","69","2006-01-24 04:49:45"
"1164","53","523","1983-06-04 16:07:15"
"1165","13","376","1973-01-29 00:10:26"
"1166","47","847","1982-02-13 05:27:56"
"1167","45","1101","1979-12-16 05:21:55"
"1168","8","468","1993-09-13 02:05:58"
"1169","0","896","1979-05-08 18:44:16"
"1170","68","165","2023-03-12 04:06:27"
"1171","60","1962","1987-12-30 10:59:36"
"1172","30","1442","2009-09-10 01:46:43"
"1173","82","360","1975-07-21 21:53:36"
"1174","27","1409","1972-02-12 08:42:53"
"1175","23","1146","1986-03-21 04:41:44"
"1176","92","69","1973-04-07 02:28:32"
"1177","12","1838","1988-01-13 09:31:51"
"1178","2","1850","1980-11-11 22:47:56"
"1179","92","1690","1975-08-13 17:59:59"
"1180","85","1025","2012-11-22 10:26:11"
"1181","1","482","1992-08-09 23:58:09"
"1182","28","880","1993-11-29 09:53:44"
"1183","12","97","1982-01-24 12:38:21"
"1184","23","1447","1997-09-13 00:44:18"
"1185","82","1693","1984-06-06 02:30:32"
"1186","95","545","2016-12-23 10:40:56"
"1187","43","1735","1993-09-04 02:52:31"
"1188","20","1111","1987-12-18 22:20:20"
"1189","45","1590","1990-08-11 17:16:27"
"1190","47","413","2008-10-04 19:35:15"
"1191","34","960","2000-05-02 16:59:40"
"1192","17","1064","2014-03-18 04:02:21"
"1193","71","620","1989-12-16 14:04:00"
"1194","17","1449","1989-01-30 15:49:16"
"1195","28","1556","2010-05-17 04:52:56"
"1196","73","1104","2020-10-29 09:55:20"
"1197","51","1493","1991-12-04 00:09:19"
"1198","40","674","2011-09-18 04:41:54"
"1199","5","961","2011-12-17 04:34:39"
"1200","78","114","1990-03-15 22:30:59"
"1201","26","171","1981-10-08 10:46:06"
"1202","77","1094","1989-01-15 10:28:03"
"1203","81","888","2011-08-05 15:36:48"
"1204","74","1398","2001-01-10 07:00:01"
"1205","25","904","1989-02-05 18:22:36"
"1206","9","1668","1986-01-18 10:50:13"
"1207","1","483","2023-05-16 21:11:28"
"1208","17","900","2015-02-10 00:59:46"
"1209","99","1227","1982-12-08 15:48:19"
"1210","57","1311","1983-10-03 17:23:25"
"1211","83","896","2022-07-06 09:14:54"
"1212","58","952","2019-04-05 06:46:03"
"1213","11","691","2006-02-16 07:08:23"
"1214","34","319","1991-04-29 08:44:55"
"1215","25","841","1989-04-03 07:11:48"
"1216","99","297","1971-04-30 20:50:53"
"1217","51","1860","2022-07-07 05:35:17"
"1218","8","269","2021-09-06 08:11:25"
"1219","83","112","1981-07-10 05:59:01"
"1220","2","392","2020-11-22 23:41:44"
"1221","70","1505","2006-06-04 21:46:26"
"1222","68","1248","1974-12-22 10:44:41"
"1223","34","745","1997-09-24 19:43:27"
"1224","71","1945","2009-12-20 07:58:16"
"1225","61","1337","1990-10-17 08:55:56"
"1226","36","547","1998-01-13 06:37:48"
"1227","96","1197","2008-05-12 11:20:43"
"1228","68","1465","1985-03-11 07:39:07"
"1229","84","1240","1993-08-01 00:43:38"
"1230","57","279","1998-09-16 07:54:02"
"1231","52","181","1990-01-26 10:57:14"
"1232","3","836","1998-04-01 18:55:20"
"1233","11","1434","1970-06-23 05:02:08"
"1234","74","1930","1981-08-31 19:44:56"
"1235","90","1104","1971-09-18 19:51:28"
"1236","93","711","1993-10-17 05:08:36"
"1237","44","1024","2018-05-24 07:29:00"
"1238","97","1878","1994-10-19 00:59:15"
"1239","18","972","1979-05-09 00:43:58"
"1240","49","635","2004-09-13 17:38:54"
"1241","96","1152","2020-01-05 14:51:53"
"1242","67","441","2004-07-27 14:58:27"
"1243","22","187","1972-02-15 02:28:52"
"1244","5","315","1993-08-29 17:29:32"
"1245","96","556","1992-07-26 22:45:22"
"1246","32","953","1996-09-09 11:40:44"
"1247","7","1421","1980-04-30 12:09:12"
"1248","41","878","1987-10-05 06:43:33"
"1249","42","1914","2022-02-03 01:26:15"
"1250","29","1375","2023-06-10 00:00:26"
"1251","57","1724","1996-05-01 02:25:01"
"1252","35","806","2014-09-09 02:48:35"
"1253","97","553","1980-05-21 17:33:26"
"1254","50","1597","1972-11-07 04:12:08"
"1255","95","931","2016-05-04 20:02:15"
"1256","65","640","2018-10-29 10:29:38"
"1257","65","787","2020-11-20 23:02:02"
"1258","24","960","2006-05-07 03:46:28"
"1259","35","1235","1982-12-09 16:01:02"
"1260","95","812","1978-04-18 21:00:27"
"1261","52","863","1977-06-19 00:43:46"
"1262","76","1734","2008-10-31 16:48:30"
"1263","93","849","2005-11-15 16:33:37"
"1264","85","417","1981-02-24 12:21:57"
"1265","30","55","1983-02-19 03:00:23"
"1266","92","573","1983-04-04 21:16:33"
"1267","72","388","2011-12-03 15:01:39"
"1268","87","1740","1975-10-06 14:32:52"
"1269","95","483","1990-01-19 15:51:51"
"1270","4","1494","2002-02-07 17:55:24"
"1271","31","1147","1981-02-03 20:30:57"
"1272","46","708","1982-08-09 10:30:57"
"1273","69","1078","1994-10-16 07:11:52"
"1274","51","520","2013-06-29 00:10:02"
"1275","13","642","1981-03-10 20:27:16"
"1276","81","299","1975-06-28 00:33:00"
"1277","62","177","2015-06-06 08:14:33"
"1278","68","1047","2007-04-06 19:42:14"
"1279","98","984","1990-02-11 12:08:37"
"1280","51","1814","2020-01-25 16:31:15"
"1281","15","755","2002-10-12 19:08:02"
"1282","60","132","1996-10-06 11:11:55"
"1283","51","478","2014-03-26 17:11:49"
"1284","91","1292","1988-10-02 03:11:39"
"1285","33","818","1999-01-04 11:02:00"
"1286","5","1050","2016-07-28 05:13:33"
"1287","88","1884","1991-03-26 10:02:02"
"1288","94","1892","1985-09-10 20:21:23"
"1289","26","304","1977-06-27 20:25:45"
